Edad;Sexoedad;Ano;101;102;103;104;105;106;107;108;109;110;201;202;203;204;205;206;207;208;209;210;211;212;213;214;301;302;303;304;306;307;308;309;401;402;403;404;405;406;407;501;502;503;504;505;506;507;508;509;510;511;512;513;514;601;602;603;604;605;606;607;608;609;610;611;612;613;614;615;616;Sexo;Edad
M15a44(11);M15a44;2011;17;69;20;1;26;50;1;394;206;34;216;68;52;56;29;57;8;309;345;0;107;271;282;158;25;47;239;157;52;287;0;39;0;0;0;2;0;0;0;536;4;30;0;0;55;10;12;12;90;270;1,054;16;147;118;35;5;222;57;4;10;97;46;55;207;125;0;438;75;414;Mujer;15a44
H45a64(11);H45a64;2011;32;221;44;9;44;114;6;603;529;79;993;294;292;301;206;692;111;4;0;265;193;501;767;368;23;452;3,770;430;226;1,287;3;258;0;0;0;0;0;0;0;1,020;6;268;18;3;104;15;46;7;300;364;2,098;10;312;767;120;10;293;682;7;30;281;155;527;702;430;8;0;14;335;Hombre;45a64
M45a64(11);M45a64;2011;25;86;35;2;34;98;1;147;355;53;500;351;200;410;204;458;39;1,150;817;0;508;400;701;324;36;343;1,831;363;163;1,269;1;165;0;0;0;0;0;0;0;229;2;35;1;2;15;2;4;8;71;63;229;1;81;786;73;7;239;370;5;26;192;95;190;536;397;0;9;27;447;Mujer;45a64
H65(11);H65;2011;124;262;53;4;38;310;4;73;1,896;91;1,582;599;553;630;408;1,612;213;9;0;2,109;385;689;1,323;632;46;2,713;11,917;1,303;1,163;4,564;28;769;0;0;0;0;0;0;0;682;1;332;2;0;41;8;21;6;221;147;336;1;382;2,012;499;40;546;5,203;4;154;938;434;615;2,181;1,940;144;0;15;1,246;Hombre;65
M65(11);M65;2011;178;113;40;5;36;342;3;12;2,196;97;1,010;684;426;928;479;1,068;83;860;801;0;547;646;1,390;691;57;3,051;11,054;1,622;1,223;5,612;27;683;0;0;0;0;0;0;0;223;4;181;1;0;12;7;3;10;140;15;44;0;195;2,924;571;63;570;4,663;8;224;934;464;508;2,328;1,894;0;0;19;2,003;Mujer;65
H1(12);H1;2012;68;2;11;30;23;56;5;5;305;10;0;0;0;0;0;0;0;0;0;0;0;4;5;16;0;0;0;24;11;9;0;0;77;165;125;989;464;12;519;6;0;1;0;0;6;0;1;0;61;0;10;0;21;1;136;0;35;7;5;4;46;14;0;29;33;0;0;1,109;45;Hombre;1
M1(12);M1;2012;41;3;7;26;19;56;9;3;232;7;0;0;0;0;0;0;1;0;0;0;2;7;1;10;0;0;0;27;11;10;0;0;55;112;84;741;358;7;404;8;0;2;1;0;3;1;2;2;56;0;16;0;18;0;91;0;32;3;1;4;29;12;2;17;12;0;0;949;24;Mujer;1
H1a4(12);H1a4;2012;23;5;8;2;12;13;0;3;79;15;0;0;0;7;0;0;1;0;0;1;3;28;30;27;0;0;0;21;2;8;0;1;1;0;0;7;0;0;1;49;1;10;0;0;89;2;5;1;50;0;20;0;26;1;44;1;57;8;2;3;27;9;3;8;17;0;0;80;20;Hombre;1a4
M1a4(12);M1a4;2012;20;2;5;0;12;14;0;3;75;20;0;0;1;1;0;0;1;0;0;0;2;34;25;13;0;1;0;22;7;6;0;3;0;0;0;6;0;0;5;28;0;6;0;1;40;3;5;0;33;0;17;0;22;0;54;0;39;6;0;6;18;2;3;11;13;0;0;93;21;Mujer;1a4
H5a14(12);H5a14;2012;7;2;14;4;10;13;0;7;42;9;0;0;0;0;0;1;2;0;0;0;10;100;66;26;0;5;2;25;10;24;0;1;0;0;0;8;0;1;2;150;5;17;4;3;93;2;0;0;48;44;124;2;38;1;15;1;80;4;3;0;12;10;4;10;17;0;0;55;39;Hombre;5a14
M5a14(12);M5a14;2012;7;1;11;2;7;10;0;5;54;9;0;0;0;2;0;1;1;0;0;0;7;100;48;31;2;2;6;20;4;15;0;1;0;0;0;3;0;0;0;72;0;6;0;1;29;3;7;3;35;33;68;1;36;8;13;3;63;1;1;1;11;10;2;15;16;0;7;46;51;Mujer;5a14
H15a44(12);H15a44;2012;27;141;31;12;51;56;1;1,038;288;97;193;87;52;50;34;59;21;0;0;6;124;384;348;144;8;70;588;203;41;291;1;67;0;0;0;7;0;1;1;3,027;27;222;25;29;361;33;106;5;597;1,155;11,679;188;771;120;62;4;363;64;10;15;125;48;93;222;154;0;0;81;222;Hombre;15a44
M15a44(12);M15a44;2012;6;76;18;3;20;45;2;377;206;41;209;78;43;45;32;55;13;353;391;0;136;304;327;151;18;43;226;144;48;288;0;40;0;0;0;5;0;0;0;562;2;28;4;0;41;8;23;8;68;271;936;33;170;128;44;4;222;43;8;6;85;47;45;204;124;0;440;74;449;Mujer;15a44
H45a64(12);H45a64;2012;28;227;50;7;42;105;3;608;543;96;945;332;295;331;227;708;105;2;0;270;241;517;817;375;29;480;3,916;433;217;1,327;3;232;0;0;0;1;0;0;0;1,122;19;257;25;7;100;8;40;0;287;358;2,056;4;444;817;113;11;295;623;8;40;236;127;562;729;486;10;0;12;358;Hombre;45a64
M45a64(12);M45a64;2012;36;78;38;2;22;109;4;132;349;54;516;334;203;420;220;513;40;1,201;803;0;459;451;769;382;28;373;1,866;374;140;1,216;1;155;0;0;0;0;0;0;0;248;0;45;0;0;9;9;9;7;49;66;202;0;90;857;56;8;221;396;7;20;180;91;239;566;428;0;5;20;513;Mujer;45a64
H65(12);H65;2012;134;285;64;22;46;355;7;78;2,175;111;1,673;644;573;677;388;1,564;231;5;0;2,222;389;757;1,461;738;31;2,838;12,993;1,323;1,004;4,653;34;796;0;1;0;0;0;0;0;759;5;295;2;1;51;13;17;8;199;175;340;2;388;2,157;507;59;525;5,172;14;194;973;438;670;2,221;2,261;177;0;9;1,109;Hombre;65
M65(12);M65;2012;171;143;34;11;23;386;0;18;2,321;103;1,114;751;467;1,008;527;1,156;95;934;800;0;620;686;1,468;806;42;3,180;11,711;1,622;1,082;5,764;33;716;0;0;0;1;0;0;0;249;0;173;1;0;15;16;1;14;133;17;54;1;209;3,064;607;78;607;4,781;5;258;923;519;506;2,544;1,970;0;0;14;1,767;Mujer;65
H1(13);H1;2013;67;3;13;15;20;45;9;4;243;20;0;0;0;0;0;0;0;0;0;0;1;4;4;13;0;0;0;36;11;15;0;0;78;174;169;844;437;5;447;6;0;1;0;0;5;1;0;1;53;0;10;0;17;1;105;0;44;6;2;10;55;17;1;26;17;0;0;1,131;41;Hombre;1
M1(13);M1;2013;41;0;8;14;17;31;8;0;194;16;0;0;1;2;0;1;1;0;0;0;1;4;2;7;0;0;0;22;5;10;0;5;61;136;94;640;332;4;373;9;0;2;0;0;2;2;0;1;35;0;7;0;7;0;81;0;35;4;1;6;28;11;2;32;13;0;0;843;35;Mujer;1
H1a4(13);H1a4;2013;19;10;15;1;8;13;0;2;95;15;0;0;0;6;0;0;1;0;0;0;6;42;31;18;0;0;0;17;4;9;0;2;0;0;0;6;0;0;4;39;1;10;1;0;76;5;6;1;52;0;8;0;26;2;57;0;68;10;0;4;21;8;3;14;10;0;0;91;39;Hombre;1a4
M1a4(13);M1a4;2013;20;9;14;2;10;17;0;0;88;15;0;0;0;2;0;1;0;0;0;0;6;31;21;15;1;0;0;11;6;6;0;0;0;0;0;9;0;1;6;32;0;5;2;0;53;1;4;0;39;0;14;0;23;0;48;0;43;8;1;3;16;6;4;16;7;0;0;79;32;Mujer;1a4
H5a14(13);H5a14;2013;11;1;25;0;9;17;0;5;45;12;1;0;1;3;1;0;4;0;0;0;3;123;51;27;0;0;5;21;7;30;0;3;0;0;0;6;0;1;3;137;0;18;1;2;104;2;1;1;40;41;147;1;42;2;13;0;111;3;1;1;12;11;2;23;9;0;0;34;56;Hombre;5a14
M5a14(13);M5a14;2013;10;3;25;0;3;9;0;2;34;10;0;0;1;3;0;2;0;0;0;0;7;107;68;23;2;1;1;13;3;18;0;1;0;0;0;6;0;0;0;80;1;1;1;1;42;4;1;1;21;36;55;0;23;5;19;0;77;6;1;1;8;8;4;10;16;0;3;40;47;Mujer;5a14
H15a44(13);H15a44;2013;21;128;53;19;50;54;4;1,060;332;76;209;70;88;39;31;67;14;0;0;7;102;412;360;163;8;54;552;190;45;287;1;59;0;0;0;10;0;0;1;3,209;14;232;30;28;336;28;68;7;570;1,063;10,980;155;679;122;43;8;407;45;7;22;125;60;102;225;140;0;0;80;258;Hombre;15a44
M15a44(13);M15a44;2013;15;71;27;1;24;49;1;374;219;28;193;88;64;49;28;66;15;353;342;0;144;293;306;149;17;59;263;140;30;293;0;48;0;0;0;2;0;0;0;582;1;21;4;1;45;5;19;26;53;275;870;11;133;113;43;2;250;30;5;10;77;29;46;181;130;0;368;75;502;Mujer;15a44
H45a64(13);H45a64;2013;44;246;70;14;48;117;3;639;641;86;1,015;335;345;372;248;705;119;2;0;285;237;507;873;427;20;493;3,838;491;188;1,332;8;267;0;0;0;0;0;0;0;1,120;11;298;16;4;92;14;23;10;310;380;1,943;9;360;824;88;14;301;628;4;39;274;129;586;647;527;14;0;24;356;Hombre;45a64
M45a64(13);M45a64;2013;18;85;37;9;24;112;1;153;438;61;525;357;238;408;205;461;46;1,233;809;0;525;478;747;361;34;356;1,941;371;147;1,283;1;160;0;0;0;1;0;0;1;276;3;32;0;0;10;10;4;13;41;82;200;0;59;902;55;8;266;406;1;25;203;106;222;520;426;0;10;24;492;Mujer;45a64
H65(13);H65;2013;130;310;77;17;45;351;13;128;2,423;113;1,786;634;624;747;393;1,738;291;6;0;2,357;428;818;1,558;887;33;2,795;13,440;1,340;942;4,837;27;849;0;0;0;0;0;0;0;804;6;343;4;2;38;12;9;16;195;179;293;2;345;2,111;514;79;573;5,536;4;222;939;471;725;2,141;2,193;216;0;17;1,131;Hombre;65
M65(13);M65;2013;185;138;63;8;31;389;3;16;2,590;109;1,088;774;466;1,033;557;1,154;106;1,027;803;0;695;718;1,526;869;57;3,295;12,303;1,618;1,024;5,966;31;686;0;0;0;0;0;0;0;259;1;207;0;0;10;6;7;17;116;12;66;0;185;2,935;584;122;628;5,135;5;288;941;519;516;2,376;2,099;0;0;19;1,829;Mujer;65
H1(14);H1;2014;56;2;8;10;18;37;7;3;211;23;0;0;0;2;0;0;0;0;0;0;1;13;2;11;0;0;1;25;4;8;0;2;83;192;134;972;403;14;469;13;0;2;0;0;4;1;0;4;48;0;21;0;18;0;95;0;40;0;3;7;52;12;9;37;26;0;0;1,057;33;Hombre;1
M1(14);M1;2014;40;2;9;3;10;34;6;1;186;14;0;0;0;0;0;0;0;0;0;0;1;5;7;12;0;2;0;22;4;8;0;0;75;140;101;671;300;6;371;11;0;2;0;0;4;1;0;1;42;0;6;0;15;2;91;0;32;0;2;4;29;5;3;22;14;0;0;879;43;Mujer;1
H1a4(14);H1a4;2014;27;4;8;0;8;12;0;2;77;16;0;0;1;3;0;0;1;0;0;0;1;32;24;19;0;2;0;17;3;10;0;0;0;0;0;7;0;0;6;46;2;8;0;1;85;7;5;1;42;0;17;0;28;2;55;0;57;3;1;5;23;12;0;17;17;0;0;92;32;Hombre;1a4
M1a4(14);M1a4;2014;11;3;9;1;6;11;0;2;63;10;0;0;0;2;0;0;0;0;1;0;4;30;20;12;0;0;0;21;5;9;0;0;0;0;0;7;0;1;5;33;2;2;0;0;33;2;7;0;36;0;19;1;18;1;53;1;41;7;1;5;13;9;3;10;12;0;0;69;35;Mujer;1a4
H5a14(14);H5a14;2014;5;6;22;1;11;15;0;3;43;8;0;4;2;3;0;0;1;0;0;0;5;132;74;34;0;2;5;22;2;26;0;1;0;0;0;8;0;0;3;120;1;15;2;5;81;7;2;4;56;37;119;0;41;4;8;2;100;8;1;5;10;13;4;17;11;0;0;47;49;Hombre;5a14
M5a14(14);M5a14;2014;3;1;18;1;6;11;0;3;29;10;0;0;0;3;0;1;0;0;0;0;4;82;70;25;0;1;1;14;2;25;0;5;0;0;0;5;0;0;6;71;5;8;0;1;37;9;1;1;11;27;33;0;27;3;4;1;82;7;0;3;15;10;5;8;11;0;5;48;55;Mujer;5a14
H15a44(14);H15a44;2014;8;127;36;7;49;36;3;1,055;262;63;215;74;58;35;44;56;25;1;0;7;123;388;371;195;2;72;531;204;39;326;0;67;0;0;0;7;0;0;2;3,217;45;212;23;27;320;29;75;16;572;1,132;9,494;138;666;126;42;12;457;45;5;29;129;57;108;189;131;1;0;79;224;Hombre;15a44
M15a44(14);M15a44;2014;14;72;19;5;25;31;2;354;182;40;215;90;56;50;25;51;9;345;347;0;115;296;287;159;3;63;236;171;21;284;0;44;0;0;0;6;0;1;0;623;4;32;1;0;45;13;17;18;61;260;848;18;124;136;36;4;249;50;0;12;78;48;44;176;116;0;479;71;448;Mujer;15a44
H45a64(14);H45a64;2014;34;237;64;10;40;100;2;628;515;85;1,060;338;299;332;261;767;155;3;0;292;236;544;868;421;5;486;4,035;575;153;1,338;8;277;0;0;0;0;0;0;0;1,203;19;286;11;7;102;12;28;14;300;395;1,714;7;358;810;68;13;329;610;6;88;239;131;613;638;502;12;0;38;373;Hombre;45a64
M45a64(14);M45a64;2014;48;95;40;7;24;85;1;184;383;59;558;386;239;468;259;510;39;1,319;944;0;555;482;847;379;10;363;1,917;427;131;1,192;3;187;0;0;0;0;0;0;0;289;7;48;0;1;10;4;0;17;41;65;192;0;79;808;66;9;263;361;12;44;214;101;303;534;443;0;6;34;549;Mujer;45a64
H65(14);H65;2014;137;342;90;15;35;317;10;121;2,504;109;1,783;757;631;773;412;1,797;304;10;0;2,553;502;829;1,512;869;11;3,171;14,322;1,497;857;4,884;30;1,018;0;0;0;0;0;0;0;820;3;390;2;0;47;19;9;39;180;191;274;0;375;2,140;524;158;636;5,808;6;609;957;507;753;2,079;2,378;285;0;18;1,138;Hombre;65
M65(14);M65;2014;231;139;73;11;31;348;0;22;2,724;117;1,199;836;510;1,046;587;1,291;92;1,109;896;0;770;835;1,598;955;12;3,664;13,397;1,720;965;6,232;17;870;0;0;0;0;0;0;0;259;2;269;0;0;4;11;1;30;100;19;46;0;215;3,102;568;228;701;5,793;13;515;1,028;557;553;2,358;2,251;0;1;22;1,942;Mujer;65
H1(15);H1;2015;44;0;1;10;24;32;10;6;233;20;0;0;0;0;0;0;0;0;0;0;0;6;4;8;0;0;0;22;7;12;0;0;95;200;101;931;377;10;499;12;0;0;0;0;2;3;0;2;30;0;11;0;10;0;112;0;37;4;1;10;24;15;4;19;18;0;0;1,040;34;Hombre;1
M1(15);M1;2015;41;1;5;7;18;15;6;2;187;7;0;0;0;0;0;0;0;0;0;0;0;7;4;5;0;1;0;26;0;8;0;0;71;143;96;611;283;10;326;8;0;0;0;0;1;0;0;1;18;0;5;0;13;2;72;0;40;3;2;11;24;14;3;14;10;0;0;878;34;Mujer;1
H1a4(15);H1a4;2015;33;6;12;0;7;10;1;2;74;9;0;0;0;2;0;0;1;0;0;0;3;35;25;9;0;1;0;13;3;8;0;2;0;0;0;5;0;1;6;39;0;8;0;1;54;1;2;0;45;0;9;0;18;0;61;1;73;5;0;6;12;10;1;15;8;0;0;89;30;Hombre;1a4
M1a4(15);M1a4;2015;24;2;10;0;2;17;0;3;75;10;0;0;0;1;0;1;0;0;0;0;2;23;29;8;0;0;0;19;5;6;0;1;0;0;0;3;0;0;6;26;0;5;1;0;42;1;5;2;38;1;10;0;16;1;50;1;53;8;0;5;18;6;4;10;11;0;0;80;26;Mujer;1a4
H5a14(15);H5a14;2015;3;6;18;2;15;17;0;2;48;13;0;0;1;4;0;1;1;0;0;0;2;114;66;28;0;3;2;17;2;19;0;1;0;0;0;6;0;3;3;144;3;21;0;5;97;2;1;2;48;39;106;0;39;0;14;1;108;0;1;1;11;13;4;11;13;0;0;45;62;Hombre;5a14
M5a14(15);M5a14;2015;7;3;20;0;9;10;0;6;33;11;0;0;1;1;0;1;3;0;0;0;6;79;42;27;0;1;3;17;1;16;0;2;0;0;0;4;0;1;3;68;2;3;2;0;23;4;3;3;27;44;39;1;19;7;9;2;85;6;0;2;3;9;2;17;15;0;1;46;48;Mujer;5a14
H15a44(15);H15a44;2015;19;126;40;8;46;47;2;1,084;296;71;221;84;55;46;32;71;25;0;0;7;127;462;357;153;1;100;585;216;33;300;0;79;0;0;0;2;0;0;2;3,516;53;208;28;35;349;28;74;25;519;1,134;9,189;86;574;136;39;13;469;59;6;22;108;75;121;200;164;0;0;112;249;Hombre;15a44
M15a44(15);M15a44;2015;16;64;36;7;20;39;1;375;195;40;201;100;54;45;27;64;9;352;366;0;127;308;308;162;8;50;266;179;21;267;0;52;0;0;0;10;0;0;0;650;8;22;1;1;37;16;12;29;88;336;771;11;104;115;40;4;285;48;4;11;56;44;49;176;153;0;470;74;459;Mujer;15a44
H45a64(15);H45a64;2015;39;254;50;12;49;85;3;636;708;85;1,040;376;311;387;273;707;151;5;0;287;239;578;912;400;7;565;4,056;586;163;1,342;5;274;0;0;0;1;0;0;0;1,336;16;322;11;9;94;17;28;21;315;461;1,624;2;302;841;100;23;392;603;9;125;197;155;655;650;566;15;0;32;355;Hombre;45a64
M45a64(15);M45a64;2015;36;83;41;1;29;93;3;176;490;61;572;393;258;424;277;573;34;1,309;898;0;545;482;816;398;7;406;2,047;443;130;1,299;3;156;0;0;0;1;0;0;0;289;2;31;0;0;7;7;2;24;50;77;172;0;62;900;68;15;278;401;6;56;125;114;274;535;520;0;5;31;598;Mujer;45a64
H65(15);H65;2015;157;335;104;10;46;286;10;129;3,078;130;1,875;749;715;800;467;1,875;270;9;0;2,594;490;977;1,543;974;9;3,508;15,014;1,608;911;5,270;20;1,070;0;0;0;0;0;0;0;802;11;43;1;6;135;18;13;32;154;375;882;11;156;117;126;5;433;51;7;23;91;71;56;201;176;0;470;997;555;Hombre;65
M65(15);M65;2015;244;143;82;8;28;343;3;26;3,378;93;1,202;898;552;1,058;649;1,342;104;1,204;931;0;794;900;1,659;965;17;4,079;14,219;1,820;956;6,578;16;890;0;0;0;0;0;0;0;1,443;18;333;13;10;171;22;33;24;387;505;1,672;3;339;848;170;26;550;614;9;133;212;174;658;682;589;15;1;167;433;Mujer;65
H1(16);H1;2016;62;1;8;7;20;34;3;2;261;18;0;0;0;2;0;0;0;0;0;0;0;1;5;9;0;0;1;22;4;12;0;0;96;190;123;850;343;13;473;5;2;7;0;0;3;2;1;1;31;0;19;0;12;0;99;0;50;2;2;12;25;8;1;29;5;0;0;1,024;44;Hombre;1
M1(16);M1;2016;48;1;5;7;18;24;10;2;155;9;0;0;0;1;0;0;1;0;0;0;2;5;4;10;0;0;0;23;3;3;0;1;75;139;78;653;263;5;374;5;0;2;0;0;3;0;0;1;31;0;13;0;10;0;106;1;32;1;0;10;26;12;3;16;10;0;0;824;35;Mujer;1
H1a4(16);H1a4;2016;19;5;2;1;12;16;0;1;94;18;0;0;1;2;0;0;0;0;0;0;7;27;25;14;0;0;0;17;2;10;0;1;0;0;0;12;0;2;5;41;1;15;0;0;57;6;8;0;38;0;8;0;21;0;75;0;67;7;1;3;16;6;1;12;15;0;0;104;28;Hombre;1a4
M1a4(16);M1a4;2016;21;3;7;1;6;11;0;0;90;14;0;0;1;4;0;0;3;0;0;0;2;23;16;13;0;0;0;16;0;9;0;0;0;0;0;1;0;1;4;31;0;5;0;0;46;4;5;0;26;0;11;0;18;1;77;0;63;7;1;3;10;7;1;11;9;0;0;97;34;Mujer;1a4
H5a14(16);H5a14;2016;4;5;11;0;15;8;0;0;39;10;0;0;1;2;0;3;1;0;0;0;5;111;63;20;1;1;5;16;2;21;0;1;0;0;0;2;0;1;5;137;1;9;2;3;63;3;4;0;39;43;69;1;20;2;8;0;137;2;1;4;8;13;0;13;15;0;0;46;65;Hombre;5a14
M5a14(16);M5a14;2016;5;1;14;0;7;9;0;4;38;10;1;0;0;4;0;1;1;0;0;0;7;78;73;18;0;0;1;24;4;21;0;3;0;0;0;5;0;1;2;67;0;3;0;1;29;2;3;0;30;50;39;0;20;6;10;0;91;4;0;3;10;10;2;14;11;0;6;54;35;Mujer;5a14
H15a44(16);H15a44;2016;29;138;49;10;38;51;1;1,127;401;72;218;92;59;45;36;77;20;3;0;7;136;455;379;152;1;80;595;229;33;333;2;61;0;0;0;4;0;0;3;3,552;99;235;33;24;346;33;74;22;511;1,283;8,924;46;470;116;52;11;457;49;8;25;68;71;98;197;155;1;0;99;252;Hombre;15a44
M15a44(16);M15a44;2016;16;74;26;3;20;46;0;379;229;31;205;99;62;44;26;58;13;377;403;0;147;282;327;150;7;63;239;138;22;269;1;56;0;0;0;7;0;0;3;673;3;22;1;1;31;12;23;25;65;306;724;5;83;143;43;8;301;55;2;14;62;36;52;181;138;0;464;82;468;Mujer;15a44
H45a64(16);H45a64;2016;46;247;82;16;49;89;2;735;832;94;1,054;428;339;362;309;763;134;3;0;292;284;645;920;400;3;557;4,282;603;176;1,418;3;290;0;0;0;0;0;0;0;1,361;34;314;18;6;91;19;29;21;312;477;1,578;1;290;896;118;23;421;676;4;126;206;173;695;672;567;18;0;34;342;Hombre;45a64
M45a64(16);M45a64;2016;47;85;52;7;26;107;5;177;586;54;604;432;265;458;280;562;36;1,449;958;0;615;538;904;441;8;417;2,035;455;115;1,357;4;186;0;0;0;1;0;0;0;301;2;41;0;0;16;7;9;43;48;76;173;1;56;824;68;13;305;418;6;53;163;119;290;536;475;0;6;40;579;Mujer;45a64
H65(16);H65;2016;200;352;107;9;41;315;13;159;3,256;117;1,840;844;720;796;518;1,869;304;14;0;2,656;533;963;1,625;1,009;4;3,475;15,739;1,749;866;5,192;20;1,007;0;0;0;0;0;0;0;874;5;408;2;2;48;24;6;47;223;226;311;0;371;2,275;522;245;872;6,200;7;705;846;628;879;2,295;2,583;306;0;19;1,164;Hombre;65
M65(16);M65;2016;271;157;89;5;39;333;0;32;3,444;98;1,164;901;568;1,111;669;1,324;95;1,331;952;0;780;920;1,674;1,005;9;3,835;14,552;1,829;868;6,347;17;841;0;0;0;0;0;0;0;291;0;296;1;0;11;5;3;80;95;15;42;0;220;2,990;636;417;1,061;6,109;6;583;854;633;717;2,440;2,615;0;0;17;1,796;Mujer;65
H1(17);H1;2017;48;1;3;4;18;32;7;5;227;13;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0;0;0;73;166;143;819;400;13;500;9;0;4;0;0;3;1;0;1;18;0;16;0;18;0;81;0;41;1;0;3;21;11;2;33;21;0;0;1,044;37;Hombre;1
M1(17);M1;2017;37;1;0;3;21;24;4;2;216;11;0;0;0;0;0;0;2;0;0;0;0;1;2;5;0;1;0;16;5;3;0;1;66;147;97;601;319;10;335;4;0;2;0;0;1;0;1;4;8;0;6;0;9;0;83;0;29;0;2;5;22;7;1;26;10;0;0;792;38;Mujer;1
H1a4(17);H1a4;2017;23;5;3;1;12;14;0;0;93;8;0;0;1;2;0;0;0;0;0;0;6;56;29;11;0;0;0;19;4;9;0;1;0;0;0;8;0;1;7;47;0;9;0;0;66;3;7;4;62;0;20;0;24;1;49;1;58;8;1;3;12;3;3;12;14;0;0;88;35;Hombre;1a4
M1a4(17);M1a4;2017;21;2;2;0;7;8;0;0;80;8;0;0;1;1;0;0;0;0;0;0;3;29;17;11;0;3;0;15;1;9;0;2;0;0;0;6;0;0;3;29;2;5;1;0;28;4;2;2;47;0;11;0;15;2;41;0;34;3;0;1;10;6;1;14;8;0;0;78;34;Mujer;1a4
H5a14(17);H5a14;2017;9;5;9;1;11;15;0;5;36;7;3;0;0;3;0;1;2;0;0;0;5;125;77;23;0;0;0;20;4;17;0;1;0;0;0;7;2;2;1;111;1;8;0;6;79;10;2;3;76;67;71;0;26;4;12;2;86;3;1;3;6;15;2;14;13;0;0;50;58;Hombre;5a14
M5a14(17);M5a14;2017;4;2;3;0;11;8;0;0;35;5;0;0;1;3;1;2;0;1;0;0;9;74;44;23;0;3;0;12;3;23;0;1;0;0;0;8;0;0;0;57;1;10;0;1;35;7;1;2;55;43;41;0;16;4;4;2;110;3;3;0;7;9;4;13;9;0;3;45;47;Mujer;5a14
H15a44(17);H15a44;2017;26;151;25;4;45;45;2;1,088;370;75;228;101;72;36;32;52;29;2;0;7;169;445;391;167;2;87;573;220;29;329;0;86;0;0;0;14;0;1;1;3,383;23;158;21;21;381;34;113;27;559;1,364;8,917;16;680;119;56;3;424;50;6;36;69;64;103;198;148;0;0;100;269;Hombre;15a44
M15a44(17);M15a44;2017;11;56;14;2;19;30;0;342;210;29;198;117;61;37;28;49;15;403;396;0;151;319;326;136;10;55;232;182;21;292;0;41;0;0;0;8;0;1;0;663;9;27;0;3;26;11;22;27;147;361;772;1;112;131;33;1;275;33;6;9;45;52;45;169;153;0;480;64;481;Mujer;15a44
H45a64(17);H45a64;2017;40;214;67;15;39;100;3;704;719;74;1,092;403;357;363;316;718;151;2;0;318;251;647;1,029;412;6;581;4,283;583;147;1,357;5;257;0;0;0;2;0;0;1;1,378;16;281;10;4;104;18;42;33;367;521;1,695;0;407;907;120;12;371;602;3;112;182;145;702;635;542;17;0;43;352;Hombre;45a64
M45a64(17);M45a64;2017;45;62;28;3;27;73;2;169;504;46;629;477;308;438;265;550;42;1,515;962;0;668;524;924;468;3;428;2,081;421;120;1,242;4;188;0;0;0;2;0;0;0;285;2;43;0;0;9;4;6;27;84;80;180;0;67;854;59;20;255;414;3;50;153;95;293;515;474;0;2;38;575;Mujer;45a64
H65(17);H65;2017;175;370;71;5;37;300;8;170;3,280;141;1,879;808;749;866;591;2,017;323;21;0;2,740;587;1,075;1,738;1,058;6;3,581;16,155;1,773;849;5,419;21;983;0;0;0;0;0;0;0;911;4;427;3;0;68;16;10;81;266;252;295;0;398;2,352;534;243;851;6,499;6;799;798;540;832;2,362;2,706;283;0;20;1,103;Hombre;65
M65(17);M65;2017;254;153;70;1;23;323;2;30;3,756;125;1,172;1,019;567;1,135;654;1,408;93;1,381;1,007;0;871;941;1,851;1,057;6;4,102;15,292;1,827;895;6,551;29;905;0;0;0;0;0;0;0;282;4;281;1;0;8;16;3;106;133;23;57;0;215;3,126;541;353;1,079;6,851;10;702;806;636;711;2,607;2,481;0;0;20;1,824;Mujer;65
H1(18);H1;2018;62;3;3;2;18;42;13;1;229;3;0;0;0;0;0;0;0;0;0;0;0;3;10;5;0;0;0;28;2;7;0;1;69;191;140;776;360;14;476;15;0;5;0;0;1;3;0;0;25;0;11;0;19;2;105;0;34;8;0;4;28;14;1;26;11;0;0;951;45;Hombre;1
M1(18);M1;2018;30;0;3;6;17;25;4;0;182;11;0;0;0;1;0;1;0;0;0;0;0;8;5;13;0;0;0;31;3;8;0;0;59;115;94;537;290;6;370;9;0;2;0;0;2;2;1;2;14;0;11;0;3;1;117;0;33;0;1;2;23;12;1;15;7;0;0;836;32;Mujer;1
H1a4(18);H1a4;2018;27;3;6;2;14;19;0;1;90;5;0;0;1;6;0;0;0;0;0;0;1;34;18;8;0;2;0;21;5;5;0;0;0;0;0;9;0;1;2;27;0;7;0;0;71;5;4;1;35;0;18;0;24;0;62;0;53;10;0;2;13;3;0;9;6;0;0;79;39;Hombre;1a4
M1a4(18);M1a4;2018;21;4;14;0;10;4;0;3;85;5;0;0;0;2;0;0;0;0;0;0;1;24;19;8;0;1;0;12;1;5;0;1;0;0;0;8;0;1;3;28;0;2;0;0;35;1;1;0;26;0;11;0;22;2;75;0;53;3;1;2;13;2;1;4;13;0;0;90;23;Mujer;1a4
H5a14(18);H5a14;2018;9;1;10;2;8;9;0;3;29;13;1;0;0;4;1;1;3;0;0;0;5;105;62;22;2;0;1;14;0;14;0;3;0;0;0;8;0;1;2;99;0;14;2;1;58;1;2;0;43;59;68;1;31;1;3;1;106;4;0;4;8;6;1;23;14;0;0;43;35;Hombre;5a14
